person_id,person_trip_id,trip_list_id_num,trace,pf_iteration,pathnum,linkmode,trip_id_num,A_id_num,B_id_num,A_seq,B_seq,pf_A_time,pf_B_time,pf_linktime min,pf_linkfare,pf_linkcost,pf_linkdist,pf_waittime min,linknum,A_id,B_id,A_lat,A_lon,B_lat,B_lon,trip_id,route_id,mode_num,mode,split_first,chosen,bump_iter,board_state,alight_delay_min,new_A_time,new_B_time,new_linktime min,new_waittime min,missed_xfer,fare,fare_period,from_fare_period,transfer_fare_type,transfer_fare,free_transfer,distance,sim_cost,board_time,overcap,overcap_frac,alight_time,iteration,pathfinding_iteration,simulation_iteration
Carlos Boozer,1,24,False,1.0200000000,0,access,,9,1,-1,-1,07:06:00,07:10:00,4.0000000000,0.0000000000,8.0000000000,0.2000000000,,0,O,A,,,35.7827960000,-78.6704290000,,,101.0000000000,walk_access,True,iter1.02 sim0,,,0.0000000000,07:06:00,07:10:00,4.0000000000,,0,0,,,,,,0.2000000000,8.0000000000,,,,,1,2,2
Carlos Boozer,1,24,False,1.0200000000,0,transit,8.0000000000,1,2,1,2,07:10:00,07:18:00,8.0000000000,0.0000000000,8.0000000000,0.2192190643,0.0000000000,1,A,B,35.7827960000,-78.6704290000,35.7813250000,-78.6669640000,B3,Blue,301.0000000000,local_bus,True,iter1.02 sim0,,board_easy,0.0000000000,07:10:00,07:18:00,8.0000000000,0.0000000000,0,0,,,,,,0.2192190643,8.0000000000,07:10:00,-2.0000000000,-0.2500000000,07:18:00,1,2,2
Carlos Boozer,1,24,False,1.0200000000,0,transfer,,2,6,-1,-1,07:18:00,07:26:00,8.0000000000,0.0000000000,19.0000000000,0.4000000000,,2,B,B2,35.7813250000,-78.6669640000,35.7790530000,-78.6672430000,,,1.0000000000,transfer,True,iter1.02 sim0,,,0.0000000000,07:18:00,07:26:00,8.0000000000,,0,0,,,,,,0.4000000000,19.0000000000,,,,,1,2,2
Carlos Boozer,1,24,False,1.0200000000,0,transit,1.0000000000,6,7,1,2,07:26:00,07:34:00,8.0000000000,0.0000000000,8.0000000000,0.3200103786,0.0000000000,3,B2,C2,35.7790530000,-78.6672430000,35.7795840000,-78.6615720000,G4,Green,301.0000000000,local_bus,True,iter1.02 sim0,,board_easy,0.0000000000,07:26:00,07:34:00,8.0000000000,0.0000000000,0,0,,,,,,0.3200103786,8.0000000000,07:26:00,-2.0000000000,-0.2500000000,07:34:00,1,2,2
Carlos Boozer,1,24,False,1.0200000000,0,egress,,7,10,-1,-1,07:34:00,07:36:00,2.0000000000,0.0000000000,4.0000000000,0.1000000000,,4,C2,D,35.7795840000,-78.6615720000,,,,,201.0000000000,walk_egress,True,iter1.02 sim0,,,0.0000000000,07:34:00,07:36:00,2.0000000000,,0,0,,,,,,0.1000000000,4.0000000000,,,,,1,2,2
Jayson Williams,1,25,False,1.0200000000,0,access,,9,1,-1,-1,07:06:00,07:10:00,4.0000000000,0.0000000000,8.0000000000,0.2000000000,,0,O,A,,,35.7827960000,-78.6704290000,,,101.0000000000,walk_access,True,iter1.02 sim0,,,0.0000000000,07:06:00,07:10:00,4.0000000000,,0,0,,,,,,0.2000000000,8.0000000000,,,,,1,2,2
Jayson Williams,1,25,False,1.0200000000,0,transit,8.0000000000,1,2,1,2,07:10:00,07:18:00,8.0000000000,0.0000000000,8.0000000000,0.2192190643,0.0000000000,1,A,B,35.7827960000,-78.6704290000,35.7813250000,-78.6669640000,B3,Blue,301.0000000000,local_bus,True,iter1.02 sim0,,board_easy,0.0000000000,07:10:00,07:18:00,8.0000000000,0.0000000000,0,0,,,,,,0.2192190643,8.0000000000,07:10:00,-2.0000000000,-0.2500000000,07:18:00,1,2,2
Jayson Williams,1,25,False,1.0200000000,0,transfer,,2,6,-1,-1,07:18:00,07:26:00,8.0000000000,0.0000000000,19.0000000000,0.4000000000,,2,B,B2,35.7813250000,-78.6669640000,35.7790530000,-78.6672430000,,,1.0000000000,transfer,True,iter1.02 sim0,,,0.0000000000,07:18:00,07:26:00,8.0000000000,,0,0,,,,,,0.4000000000,19.0000000000,,,,,1,2,2
Jayson Williams,1,25,False,1.0200000000,0,transit,1.0000000000,6,7,1,2,07:26:00,07:34:00,8.0000000000,0.0000000000,8.0000000000,0.3200103786,0.0000000000,3,B2,C2,35.7790530000,-78.6672430000,35.7795840000,-78.6615720000,G4,Green,301.0000000000,local_bus,True,iter1.02 sim0,,board_easy,0.0000000000,07:26:00,07:34:00,8.0000000000,0.0000000000,0,0,,,,,,0.3200103786,8.0000000000,07:26:00,-2.0000000000,-0.2500000000,07:34:00,1,2,2
Jayson Williams,1,25,False,1.0200000000,0,egress,,7,10,-1,-1,07:34:00,07:36:00,2.0000000000,0.0000000000,4.0000000000,0.1000000000,,4,C2,D,35.7795840000,-78.6615720000,,,,,201.0000000000,walk_egress,True,iter1.02 sim0,,,0.0000000000,07:34:00,07:36:00,2.0000000000,,0,0,,,,,,0.1000000000,4.0000000000,,,,,1,2,2
Shane Battier,1,26,False,1.0200000000,0,access,,9,1,-1,-1,07:06:00,07:10:00,4.0000000000,0.0000000000,8.0000000000,0.2000000000,,0,O,A,,,35.7827960000,-78.6704290000,,,101.0000000000,walk_access,True,iter1.02 sim0,,,0.0000000000,07:06:00,07:10:00,4.0000000000,,0,0,,,,,,0.2000000000,8.0000000000,,,,,1,2,2
Shane Battier,1,26,False,1.0200000000,0,transit,8.0000000000,1,2,1,2,07:10:00,07:18:00,8.0000000000,0.0000000000,8.0000000000,0.2192190643,0.0000000000,1,A,B,35.7827960000,-78.6704290000,35.7813250000,-78.6669640000,B3,Blue,301.0000000000,local_bus,True,iter1.02 sim0,,board_easy,0.0000000000,07:10:00,07:18:00,8.0000000000,0.0000000000,0,0,,,,,,0.2192190643,8.0000000000,07:10:00,-2.0000000000,-0.2500000000,07:18:00,1,2,2
Shane Battier,1,26,False,1.0200000000,0,transfer,,2,6,-1,-1,07:18:00,07:26:00,8.0000000000,0.0000000000,19.0000000000,0.4000000000,,2,B,B2,35.7813250000,-78.6669640000,35.7790530000,-78.6672430000,,,1.0000000000,transfer,True,iter1.02 sim0,,,0.0000000000,07:18:00,07:26:00,8.0000000000,,0,0,,,,,,0.4000000000,19.0000000000,,,,,1,2,2
Shane Battier,1,26,False,1.0200000000,0,transit,1.0000000000,6,7,1,2,07:26:00,07:34:00,8.0000000000,0.0000000000,8.0000000000,0.3200103786,0.0000000000,3,B2,C2,35.7790530000,-78.6672430000,35.7795840000,-78.6615720000,G4,Green,301.0000000000,local_bus,True,iter1.02 sim0,,board_easy,0.0000000000,07:26:00,07:34:00,8.0000000000,0.0000000000,0,0,,,,,,0.3200103786,8.0000000000,07:26:00,-2.0000000000,-0.2500000000,07:34:00,1,2,2
Shane Battier,1,26,False,1.0200000000,0,egress,,7,10,-1,-1,07:34:00,07:36:00,2.0000000000,0.0000000000,4.0000000000,0.1000000000,,4,C2,D,35.7795840000,-78.6615720000,,,,,201.0000000000,walk_egress,True,iter1.02 sim0,,,0.0000000000,07:34:00,07:36:00,2.0000000000,,0,0,,,,,,0.1000000000,4.0000000000,,,,,1,2,2
